year,month,day,statefips,emp_combined,emp_combined_inclow,emp_combined_incmiddle,emp_combined_inchigh,emp_combined_ss40,emp_combined_ss60,emp_combined_ss65,emp_combined_ss70
2020,1,14,1,-0.00403,-6.97e-4,-0.00875,.00141,.00197,0.00259,-.00564,-.00747
2020,1,14,2,-0.00309,0.0289,-0.00137,-.023,.0138,0.041,-.0451,.0227
2020,1,14,4,-0.00411,-2.01e-5,-0.00674,-.00237,-.000175,0.0017,-.00486,-.00678
2020,1,14,5,-0.00502,-0.00707,-0.00742,.,.00359,-0.00932,.,-.0225
2020,1,14,6,-0.0059,0.00577,-0.00849,-.00547,-.002,-0.00489,-.00798,-.00678
2020,1,14,8,-0.00437,-0.00715,-0.00556,-.00119,-.00345,-0.00611,-.00791,-.00406
2020,1,14,9,-0.00216,-0.00416,-7.98e-4,-.00318,-.00189,-0.00152,.0018,-.00122
2020,1,14,10,-0.00379,-0.00728,-7.54e-4,-.00583,-.00379,-0.00759,.00527,-.00706
2020,1,14,11,-0.00513,8.04e-4,-0.00791,-.00331,.00873,-0.00396,-.0113,-.00731
2020,1,14,12,-0.00588,-0.00612,-0.00835,-.0000111,-.00655,-0.00349,-.00623,-.00596
2020,1,14,13,-0.00391,-0.00524,-0.00459,-.00109,-.00238,-0.00197,-.00532,-.00355
2020,1,14,15,-0.00314,-0.00893,-6.37e-4,.,.0107,-0.00413,-.0174,-.000268
2020,1,14,16,-0.013,-0.00873,-0.0133,-.0197,-.00469,-0.0176,-.0286,-.0201
2020,1,14,17,-0.00414,-0.00449,-0.00535,-.00197,-.00286,-0.00748,-.00455,-.0108
2020,1,14,18,-0.00426,-0.00136,-0.00885,.003,-.00436,-5.9e-4,-.00907,-.00283
2020,1,14,19,-0.00722,-0.0075,-0.00688,-.00761,-.02,-0.00835,.00528,-.00579
2020,1,14,20,0.00278,0.00403,0.00356,-.000513,.0138,-0.00499,-.00581,.00119
2020,1,14,21,-0.00625,-0.00903,-0.00612,-.0012,-.00107,-0.00223,-.00848,-.00368
2020,1,14,22,-0.00651,-0.00884,-0.00864,.00287,-.00199,1.18e-4,-.00727,-.00315
2020,1,14,23,-0.0023,-0.0126,4.78e-4,.00193,-.00147,-0.00237,-.00433,.00633
2020,1,14,24,-0.00231,-0.00362,-0.00276,-.000632,-.000605,-0.00138,-.00485,.000192
2020,1,14,25,-0.00195,0.00169,-0.00295,-.00191,.000503,-0.00301,-.00244,-.00336
2020,1,14,26,-0.00467,-0.0079,-0.00421,-.00171,-.0012,-0.00731,-.00607,-.0053
2020,1,14,27,-0.00175,-0.00546,-0.003,.00299,.00164,-0.00315,-.00644,-.000284
2020,1,14,28,-5.31e-4,0.00455,-0.00733,-.00139,.0115,-0.00149,-.0108,.0127
2020,1,14,29,-4.83e-4,-0.00394,-2.97e-4,.00441,.00335,-2.7e-5,.0000487,-.00604
2020,1,14,30,-0.0037,-0.0116,-8.37e-4,-.000546,.00171,-0.00664,-.00638,-.00942
2020,1,14,31,0.00794,-3.39e-4,0.0101,.0118,.000868,0.00742,.0441,-.00933
2020,1,14,32,-0.0044,-0.00329,-0.00611,-.00207,-.00226,-0.00533,-.00858,-.000553
2020,1,14,33,-0.002,-0.00346,-0.00241,.000364,.00284,-0.00732,-.00528,.00227
2020,1,14,34,-0.00301,-0.00416,-0.00319,-.0018,-.00455,-0.00215,-.00513,-.00211
2020,1,14,35,-0.0105,-0.0129,-0.0106,-.00499,-.00402,-0.0131,-.0117,-.00234
2020,1,14,36,-0.00396,-0.00708,-0.00406,-.0021,-.00544,-0.00194,-.00753,-.0000181
2020,1,14,37,-0.00193,0.00167,-0.00556,.000594,-.000104,0.00375,-.00854,-.00406
2020,1,14,38,-0.00957,-0.0231,-0.0039,-.00293,.00325,-0.00759,-.0156,.
2020,1,14,39,-0.0014,8.18e-4,-0.00436,.00205,.0000821,0.00191,-.00512,-.00136
2020,1,14,40,-0.00313,-0.0073,-0.00148,-.000549,.000931,-0.0137,.00334,-.00604
2020,1,14,41,-0.0038,-0.00537,-0.00497,.000679,-.00243,1.06e-5,-.00656,-.00276
2020,1,14,42,-0.00229,-0.00685,-8.05e-4,.000144,-.000955,-0.0024,-.00208,-.00142
2020,1,14,44,-0.00255,-0.00558,-7.67e-4,-.00365,-.0018,-0.00325,-.00674,.00192
2020,1,14,45,-0.00282,-9.62e-4,-0.00607,.00281,-.00578,-0.00163,-.0114,-.00286
2020,1,14,46,0.0018600000000000001,-0.00781,-0.00378,.,.,0.00381,.,.0115
2020,1,14,47,-0.00474,-0.00679,-0.00507,-.000837,-.000464,-0.00645,-.0034,-.00997
2020,1,14,48,-0.00727,-0.00484,-0.0116,-.00206,-.00822,-0.00417,-.00927,-.00716
2020,1,14,49,-0.00396,-0.00719,-0.0064,.00605,-.000435,0.00459,-.0166,-.00143
2020,1,14,50,-0.00133,-0.0227,0.003,.00432,.00364,-0.0126,-.00218,-.00397
2020,1,14,51,-3.45e-4,-5.4e-4,-0.0022,.00227,-.00111,0.00427,-.00596,.00457
2020,1,14,53,-0.00573,0.0179,-0.00922,-.00138,-.000466,-0.00745,-.0169,-.00443
2020,1,14,54,-0.00318,-0.00754,-0.00275,.00479,.000646,0.00743,.000821,-.0318
2020,1,14,55,-0.00281,-0.00558,-0.00292,.00144,-.00177,-0.00457,.000345,-.00499
2020,1,14,56,2.15e-5,-0.00103,-1.35e-4,.,.0364,-0.0266,.00429,-.000954
2020,1,15,1,-0.00338,-8.76e-4,-0.00617,-.00108,.00178,0.00327,-.00473,-.00737
2020,1,15,2,-0.00355,0.0262,-0.00311,-.0198,.0122,0.0254,-.042,.022
2020,1,15,4,-0.00343,-8.52e-4,-0.00515,-.00219,.000378,-7.89e-4,-.00361,-.00485
2020,1,15,5,-0.00606,-0.00907,-0.00702,.,.00386,-0.00902,.,-.0288
2020,1,15,6,-0.00412,0.00246,-0.00558,-.00387,-.000992,-0.00318,-.00524,-.00553
2020,1,15,8,-0.00309,-0.00644,-0.00366,-.000643,-.00201,-0.00439,-.00657,-.00272
2020,1,15,9,-0.00143,-0.0025,-6.59e-5,-.00309,-.00151,-3.21e-4,.00218,-.000415
2020,1,15,10,-0.00336,-0.00623,-7.89e-4,-.00517,-.00415,-0.00741,.00401,-.00574
2020,1,15,11,-0.00377,0.00169,-0.00581,-.00259,.00818,-0.00323,-.00796,-.00623
2020,1,15,12,-0.00427,-0.00396,-0.00625,-.000191,-.00487,-0.0018600000000000001,-.0044,-.00521
2020,1,15,13,-0.00306,-0.00375,-0.00362,-.00124,-.00179,-0.00152,-.00409,-.00283
2020,1,15,15,-8.94e-4,-0.00789,0.00122,.,.0121,0.00324,-.015,-.000658
2020,1,15,16,-0.0107,-0.00631,-0.0108,-.0177,-.00366,-0.0163,-.0223,-.0147
2020,1,15,17,-0.00316,-0.00361,-0.00394,-.0016,-.00216,-0.00526,-.00298,-.0106
2020,1,15,18,-0.00261,-2.16e-4,-0.00618,.00277,-.00339,1.24e-4,-.00586,-.00114
2020,1,15,19,-0.00535,-0.00544,-0.00496,-.00614,-.0156,-0.00452,.00407,-.00475
2020,1,15,20,0.00329,0.00601,0.00317,.000433,.0132,-0.00267,-.00424,.00151
2020,1,15,21,-0.00516,-0.00791,-0.00505,-.000159,-.00138,-0.00172,-.00703,-.000745
2020,1,15,22,-0.00525,-0.00735,-0.00679,.00234,-.00168,8.47e-5,-.0056,-.00117
2020,1,15,23,-0.0014,-0.00901,0.00114,-.000054,-.000648,-0.00179,-.0028,.00617
2020,1,15,24,-0.00167,-0.00169,-0.00236,-.000543,-.001,-3.1e-4,-.00378,.0000429
2020,1,15,25,-0.00107,0.0013,-0.00145,-.00145,.00102,-0.00216,-.00114,-.00186
2020,1,15,26,-0.00314,-0.00466,-0.00304,-.00151,-.000597,-0.0056,-.00395,-.00408
2020,1,15,27,-7.57e-4,-0.00366,-0.00141,.00235,.00243,-0.00194,-.00532,.00236
2020,1,15,28,-1.47e-4,0.00476,-0.00617,-.00229,.0107,6.16e-4,-.0101,.0101
2020,1,15,29,-5.12e-5,-0.00266,2.91e-4,.00318,.00285,5.87e-4,.0000496,-.0055
2020,1,15,30,-0.0018600000000000001,-0.0104,0.00147,.000923,.00285,-0.00255,-.00728,-.00772
2020,1,15,31,0.00735,-1.14e-4,0.00919,.011,.000332,0.00532,.0428,-.00964
2020,1,15,32,-0.00311,-0.00197,-0.00461,-.00129,-.00182,-0.00415,-.00501,-.00145
2020,1,15,33,-9.84e-4,-0.00114,-0.00185,.00113,.0026,-0.00537,-.00327,.00287
2020,1,15,34,-0.00211,-0.00293,-0.00251,-.000854,-.00383,-0.00134,-.00341,-.00166
2020,1,15,35,-0.00792,-0.00843,-0.00829,-.00583,-.0016,-0.0104,-.00832,-.00144
2020,1,15,36,-0.00262,-0.0055,-0.00245,-.00141,-.00409,-8.48e-4,-.00567,.0007
2020,1,15,37,-0.0013,0.00237,-0.00427,-.000352,-.000482,0.00386,-.00641,-.00297
2020,1,15,38,-0.00712,-0.0166,-0.00305,-.00272,.00376,-0.00534,-.01,.
2020,1,15,39,-8.76e-4,0.00136,-0.00342,.0015,.000176,0.00232,-.00362,-.000946
2020,1,15,40,-0.00179,-0.00326,-0.00115,-.001,.00182,-0.00922,.0036,-.00446
2020,1,15,41,-0.00265,-0.00413,-0.00326,.000217,-.00135,7.27e-4,-.00515,-.00222
2020,1,15,42,-0.00154,-0.00463,-3.28e-4,-.000292,-.000751,-0.00142,-.00101,-.00107
2020,1,15,44,-0.00113,-7.6e-4,-4.98e-6,-.00387,-.00175,-0.00165,-.00456,.00479
2020,1,15,45,-0.00163,1.8e-4,-0.00414,.00208,-.00507,-6.58e-4,-.0084,-.00208
2020,1,15,46,0.00458,-0.00256,-2.98e-4,.,.,0.00348,.,.0101
